timestamp,version,kernel,impl,size,run_index,elapsed_ms,command
2026-08-12T00:03:07Z,v3,nbodies,rust-gpu,10000,1,6.272,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:07Z,v3,nbodies,rust,10000,1,100.781,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:08Z,v3,nbodies,rust-gpu,10000,1,6.579,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:08Z,v3,nbodies,rust,10000,1,101.715,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:08Z,v3,nbodies,rust-gpu,10000,1,6.267,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:08Z,v3,nbodies,rust,10000,1,101.438,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:08Z,v3,nbodies,rust-gpu,10000,1,7.445,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:09Z,v3,nbodies,rust,10000,1,101.482,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:09Z,v3,nbodies,rust-gpu,10000,1,6.263,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:09Z,v3,nbodies,rust,10000,1,101.352,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:09Z,v3,nbodies,rust-gpu,10000,1,6.276,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:09Z,v3,nbodies,rust,10000,1,100.784,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:09Z,v3,nbodies,rust-gpu,10000,1,6.272,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
2026-08-12T00:03:10Z,v3,nbodies,rust,10000,1,100.692,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies_cpu 10000"
2026-08-12T00:03:10Z,v3,nbodies,rust-gpu,10000,1,6.118,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 10000"
