timestamp,kernel,impl,size,run_index,elapsed_ms,command
2026-08-05T01:12:37Z,julia,rust-gpu,7168,1,422.005,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:38Z,julia,rust-gpu,7168,2,409.145,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:39Z,julia,rust-gpu,7168,3,409.115,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:41Z,julia,rust-gpu,7168,4,434.758,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:42Z,julia,rust-gpu,7168,5,408.225,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:43Z,julia,rust-gpu,7168,6,430.022,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:45Z,julia,rust-gpu,7168,7,453.811,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:46Z,julia,rust-gpu,7168,8,435.626,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:47Z,julia,rust-gpu,7168,9,439.687,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:49Z,julia,rust-gpu,7168,10,429.574,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:50Z,julia,rust-gpu,7168,11,427.126,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:52Z,julia,rust-gpu,7168,12,427.362,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:53Z,julia,rust-gpu,7168,13,428.489,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:54Z,julia,rust-gpu,7168,14,431.250,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:56Z,julia,rust-gpu,7168,15,434.410,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:57Z,julia,rust-gpu,7168,16,437.494,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:12:59Z,julia,rust-gpu,7168,17,445.472,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:00Z,julia,rust-gpu,7168,18,430.966,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:01Z,julia,rust-gpu,7168,19,447.073,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:03Z,julia,rust-gpu,7168,20,435.155,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:04Z,julia,rust-gpu,7168,21,409.815,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:05Z,julia,rust-gpu,7168,22,409.793,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:07Z,julia,rust-gpu,7168,23,409.807,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:08Z,julia,rust-gpu,7168,24,409.801,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:09Z,julia,rust-gpu,7168,25,409.789,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:11Z,julia,rust-gpu,7168,26,409.788,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:12Z,julia,rust-gpu,7168,27,409.842,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:13Z,julia,rust-gpu,7168,28,409.776,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:15Z,julia,rust-gpu,7168,29,620.901,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:16Z,julia,rust-gpu,7168,30,405.357,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 7168"
2026-08-05T01:13:17Z,julia,cuda,7168,1,405.675,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:19Z,julia,cuda,7168,2,405.399,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:20Z,julia,cuda,7168,3,405.147,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:21Z,julia,cuda,7168,4,408.672,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:23Z,julia,cuda,7168,5,448.603,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:24Z,julia,cuda,7168,6,436.158,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:26Z,julia,cuda,7168,7,432.380,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:27Z,julia,cuda,7168,8,409.740,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:28Z,julia,cuda,7168,9,405.293,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:30Z,julia,cuda,7168,10,405.191,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:31Z,julia,cuda,7168,11,405.163,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:32Z,julia,cuda,7168,12,405.150,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:34Z,julia,cuda,7168,13,405.168,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:35Z,julia,cuda,7168,14,405.160,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:36Z,julia,cuda,7168,15,405.194,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:38Z,julia,cuda,7168,16,436.569,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:39Z,julia,cuda,7168,17,427.191,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:40Z,julia,cuda,7168,18,443.150,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:42Z,julia,cuda,7168,19,419.300,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:43Z,julia,cuda,7168,20,440.295,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:45Z,julia,cuda,7168,21,424.963,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:46Z,julia,cuda,7168,22,429.360,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:47Z,julia,cuda,7168,23,423.613,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:49Z,julia,cuda,7168,24,425.937,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:50Z,julia,cuda,7168,25,416.810,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:51Z,julia,cuda,7168,26,414.483,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:53Z,julia,cuda,7168,27,417.188,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:54Z,julia,cuda,7168,28,405.199,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:55Z,julia,cuda,7168,29,405.146,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:57Z,julia,cuda,7168,30,405.183,"/home/kranex/dev/rust-metaprogramming/examples/bin/julia 7168"
2026-08-05T01:13:59Z,julia,rust-gpu,9216,1,669.511,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 9216"
2026-08-05T01:14:01Z,julia,rust-gpu,9216,2,671.696,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 9216"
2026-08-05T01:14:03Z,julia,rust-gpu,9216,3,669.460,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 9216"
2026-08-05T01:14:05Z,julia,rust-gpu,9216,4,669.466,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 9216"
2026-08-05T01:14:07Z,julia,rust-gpu,9216,5,669.449,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 9216"
2026-08-05T01:14:09Z,julia,rust-gpu,9216,6,669.680,"/home/kranex/dev/rust-metaprogramming/target/debug/demo julia 9216"
