timestamp,version,kernel,impl,size,run_index,elapsed_ms,command
2026-08-14T18:55:39Z,v7,nbodies,rust-gpu,100,1,137.386,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:39Z,v7,nbodies,rust-gpu,100,2,141.967,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:40Z,v7,nbodies,rust-gpu,100,3,137.252,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:40Z,v7,nbodies,rust-gpu,100,4,135.147,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:40Z,v7,nbodies,rust-gpu,100,5,137.512,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:40Z,v7,nbodies,rust-gpu,100,6,135.599,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:41Z,v7,nbodies,rust-gpu,100,7,134.681,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:41Z,v7,nbodies,rust-gpu,100,8,125.434,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:41Z,v7,nbodies,rust-gpu,100,9,142.767,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:41Z,v7,nbodies,rust-gpu,100,10,140.180,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 100"
2026-08-14T18:55:42Z,v7,nbodies,rust-gpu,200,1,140.425,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:42Z,v7,nbodies,rust-gpu,200,2,137.567,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:42Z,v7,nbodies,rust-gpu,200,3,134.386,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:42Z,v7,nbodies,rust-gpu,200,4,138.131,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:42Z,v7,nbodies,rust-gpu,200,5,139.513,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:43Z,v7,nbodies,rust-gpu,200,6,139.025,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:43Z,v7,nbodies,rust-gpu,200,7,124.593,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:43Z,v7,nbodies,rust-gpu,200,8,140.210,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:43Z,v7,nbodies,rust-gpu,200,9,134.848,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
2026-08-14T18:55:44Z,v7,nbodies,rust-gpu,200,10,134.651,"/home/kranex/dev/rust-metaprogramming/target/release/demo nbodies 200"
