timestamp,version,kernel,impl,size,run_index,elapsed_ms,command
2026-08-14T18:55:25Z,v7,raytracer,rust-gpu,100,1,133.333,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:25Z,v7,raytracer,rust-gpu,100,2,139.545,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:25Z,v7,raytracer,rust-gpu,100,3,139.900,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:26Z,v7,raytracer,rust-gpu,100,4,135.472,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:26Z,v7,raytracer,rust-gpu,100,5,131.600,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:26Z,v7,raytracer,rust-gpu,100,6,138.740,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:26Z,v7,raytracer,rust-gpu,100,7,143.297,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:27Z,v7,raytracer,rust-gpu,100,8,139.432,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:27Z,v7,raytracer,rust-gpu,100,9,125.408,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:27Z,v7,raytracer,rust-gpu,100,10,139.249,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 100"
2026-08-14T18:55:27Z,v7,raytracer,rust-gpu,200,1,134.879,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:28Z,v7,raytracer,rust-gpu,200,2,140.142,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:28Z,v7,raytracer,rust-gpu,200,3,141.977,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:28Z,v7,raytracer,rust-gpu,200,4,134.592,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:28Z,v7,raytracer,rust-gpu,200,5,135.910,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:28Z,v7,raytracer,rust-gpu,200,6,135.533,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:29Z,v7,raytracer,rust-gpu,200,7,135.185,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:29Z,v7,raytracer,rust-gpu,200,8,126.851,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:29Z,v7,raytracer,rust-gpu,200,9,136.120,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:29Z,v7,raytracer,rust-gpu,200,10,140.087,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 200"
2026-08-14T18:55:30Z,v7,raytracer,rust-gpu,300,1,158.164,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:30Z,v7,raytracer,rust-gpu,300,2,130.248,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:30Z,v7,raytracer,rust-gpu,300,3,144.490,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:30Z,v7,raytracer,rust-gpu,300,4,142.061,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:31Z,v7,raytracer,rust-gpu,300,5,142.653,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:31Z,v7,raytracer,rust-gpu,300,6,139.856,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:31Z,v7,raytracer,rust-gpu,300,7,135.037,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:31Z,v7,raytracer,rust-gpu,300,8,143.486,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:31Z,v7,raytracer,rust-gpu,300,9,134.784,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:32Z,v7,raytracer,rust-gpu,300,10,141.065,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer 300"
2026-08-14T18:55:32Z,v7,raytracer,rust,100,1,0.635,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer_cpu 100"
2026-08-14T18:55:32Z,v7,raytracer,rust,100,2,0.791,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer_cpu 100"
2026-08-14T18:55:32Z,v7,raytracer,rust,100,3,0.734,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer_cpu 100"
2026-08-14T18:55:32Z,v7,raytracer,rust,100,4,0.771,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer_cpu 100"
2026-08-14T18:55:32Z,v7,raytracer,rust,100,5,0.665,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer_cpu 100"
2026-08-14T18:55:32Z,v7,raytracer,rust,100,6,0.624,"/home/kranex/dev/rust-metaprogramming/target/release/demo raytracer_cpu 100"
