timestamp,kernel,impl,size,run_index,elapsed_ms,command
2026-08-04T22:36:36Z,mm,cuda,5000,11,222.815,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:37Z,mm,cuda,5000,12,220.982,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:38Z,mm,cuda,5000,13,218.676,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:39Z,mm,cuda,5000,14,218.436,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:39Z,mm,cuda,5000,15,218.863,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:40Z,mm,cuda,5000,16,223.422,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:41Z,mm,cuda,5000,17,223.982,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:41Z,mm,cuda,5000,18,215.961,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:42Z,mm,cuda,5000,19,215.861,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:43Z,mm,cuda,5000,20,215.110,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:44Z,mm,cuda,5000,21,215.706,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:44Z,mm,cuda,5000,22,216.958,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:45Z,mm,cuda,5000,23,217.321,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:46Z,mm,cuda,5000,24,217.349,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:46Z,mm,cuda,5000,25,222.603,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:47Z,mm,cuda,5000,26,225.726,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:48Z,mm,cuda,5000,27,227.214,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:49Z,mm,cuda,5000,28,222.367,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:49Z,mm,cuda,5000,29,222.272,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:50Z,mm,cuda,5000,30,222.409,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 5000"
2026-08-04T22:36:52Z,mm,rust-gpu,7000,1,518.682,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:36:54Z,mm,rust-gpu,7000,2,519.602,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:36:57Z,mm,rust-gpu,7000,3,528.930,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:36:59Z,mm,rust-gpu,7000,4,522.892,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:01Z,mm,rust-gpu,7000,5,537.595,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:03Z,mm,rust-gpu,7000,6,521.304,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:06Z,mm,rust-gpu,7000,7,516.835,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:08Z,mm,rust-gpu,7000,8,539.860,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:10Z,mm,rust-gpu,7000,9,530.630,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:13Z,mm,rust-gpu,7000,10,540.478,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:15Z,mm,rust-gpu,7000,11,526.774,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:17Z,mm,rust-gpu,7000,12,565.164,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:19Z,mm,rust-gpu,7000,13,534.148,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:22Z,mm,rust-gpu,7000,14,564.628,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:24Z,mm,rust-gpu,7000,15,532.495,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:26Z,mm,rust-gpu,7000,16,517.252,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:28Z,mm,rust-gpu,7000,17,538.204,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:31Z,mm,rust-gpu,7000,18,525.624,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:33Z,mm,rust-gpu,7000,19,520.343,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:35Z,mm,rust-gpu,7000,20,538.116,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:37Z,mm,rust-gpu,7000,21,527.414,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:40Z,mm,rust-gpu,7000,22,542.729,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:42Z,mm,rust-gpu,7000,23,549.341,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:44Z,mm,rust-gpu,7000,24,520.318,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:47Z,mm,rust-gpu,7000,25,538.163,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:49Z,mm,rust-gpu,7000,26,533.568,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:51Z,mm,rust-gpu,7000,27,532.214,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:53Z,mm,rust-gpu,7000,28,521.137,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:56Z,mm,rust-gpu,7000,29,520.689,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:58Z,mm,rust-gpu,7000,30,534.732,"/home/kranex/dev/rust-metaprogramming/target/debug/demo mm 7000"
2026-08-04T22:37:59Z,mm,cuda,7000,1,612.453,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:00Z,mm,cuda,7000,2,615.267,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:02Z,mm,cuda,7000,3,611.907,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
2026-08-04T22:38:03Z,mm,cuda,7000,4,589.186,"/home/kranex/dev/rust-metaprogramming/examples/bin/mm 7000"
